work_raw,unit_raw,price,region,source
"Штукатурка потолка по с маяками до 30 мм. (демонтаж, замазка), м2",шт,1200.0,Регион,https://printsipremonta.ru/prais-list/
"Штукатурка потолка по плоскости, м2",шт,950.0,Регион,https://printsipremonta.ru/prais-list/
"Устройство перегиба под гардинную нишу, пог.м.",мп,1800.0,Регион,https://printsipremonta.ru/prais-list/
"Грунтование и штукатурка ниши, пог.м.",мп,650.0,Регион,https://printsipremonta.ru/prais-list/
"Грунтование и шпаклевание ниши, пог.м.",мп,550.0,Регион,https://printsipremonta.ru/prais-list/
"Грунтование и оклейка ниши, пог.м.",мп,550.0,Регион,https://printsipremonta.ru/prais-list/
"Грунтование и окраска ниши, пог.м.",мп,450.0,Регион,https://printsipremonta.ru/prais-list/
"Демонтаж радиатора отопления (без сварки), шт.",шт,450.0,Регион,https://printsipremonta.ru/prais-list/
"Демонтаж радиатора отопления (сварка), шт.",шт,8500.0,Регион,https://printsipremonta.ru/prais-list/
"Демонтаж/монтаж радиатора отопления без переустройства ситемы отопления для проведения молярных работ, шт.",шт,1000.0,Регион,https://printsipremonta.ru/prais-list/
"Демонтаж полотенцесушителя (без сварки), шт.",шт,1000.0,Регион,https://printsipremonta.ru/prais-list/
"Монтаж полотенцесушителя (сварка), шт.",шт,8500.0,Регион,https://printsipremonta.ru/prais-list/
"Демонтаж разводки водоснабжения и канализации и сантехники, компл.",компл,1500.0,Регион,https://printsipremonta.ru/prais-list/
"Монтаж разводки ГВС и ХВС (металлопластик, полипропилен), пог.м.",мп,750.0,Регион,https://printsipremonta.ru/prais-list/
"Монтаж труб канализации ПВХ, пог.м.",мп,550.0,Регион,https://printsipremonta.ru/prais-list/
"Монтаж радиатора отопления, шт.",шт,3500.0,Регион,https://printsipremonta.ru/prais-list/
"Монтаж напольных конвекторов, шт.",шт,8500.0,Регион,https://printsipremonta.ru/prais-list/
"Установка терморегулятора на радиатор отопления, шт.",шт,500.0,Регион,https://printsipremonta.ru/prais-list/
"Установка рамы инсталляции, шт.",шт,4000.0,Регион,https://printsipremonta.ru/prais-list/
"Установка унитаза, биде (подвесного, напольного), шт.",шт,2000.0,Регион,https://printsipremonta.ru/prais-list/
"Установка раковины без сборки мебели, шт.",шт,2500.0,Регион,https://printsipremonta.ru/prais-list/
"Установка ванны, душевого поддона (с герметизацией примыканий), шт.",шт,4000.0,Регион,https://printsipremonta.ru/prais-list/
"Сборка и установка душевой кабины, шт.",шт,15000.0,Регион,https://printsipremonta.ru/prais-list/
"Установка смесителя (наружный), шт.",шт,1500.0,Регион,https://printsipremonta.ru/prais-list/
"Установка счетчиков водоснабжения, шт.",шт,1200.0,Регион,https://printsipremonta.ru/prais-list/
"Установка стиральной, сушильной, посудомоечной машины, шт.",шт,850.0,Регион,https://printsipremonta.ru/prais-list/
"Установка душевой лейки (наружная), шт.",шт,1200.0,Регион,https://printsipremonta.ru/prais-list/
"Установка водонагревателя с устройством аварийного сброса, шт.",шт,3500.0,Регион,https://printsipremonta.ru/prais-list/
"Установка экрана под ванну ПВХ, шт.",шт,850.0,Регион,https://printsipremonta.ru/prais-list/
"Ревизия и опрессовка существующих коммуникаций, м.кв.",м2,500.0,Регион,https://printsipremonta.ru/prais-list/
"Установка проточных фильтров (сменный картридж), шт.",шт,5000.0,Регион,https://printsipremonta.ru/prais-list/
"Установка фильтров грубой очистки, шт.",шт,1300.0,Регион,https://printsipremonta.ru/prais-list/
"Монтаж внутреннего термостата геген.душ, смеситель(ГКЛВ, штроба), шт.",шт,3500.0,Регион,https://printsipremonta.ru/prais-list/
"Монтаж коллекторов, пог.м.",мп,7500.0,Регион,https://printsipremonta.ru/prais-list/
"Монтаж резьбовых фитингов, шт.",шт,250.0,Регион,https://printsipremonta.ru/prais-list/
"Монтаж водорозетки, шт.",шт,500.0,Регион,https://printsipremonta.ru/prais-list/
"Монтаж кранов шаровых, шт.",шт,400.0,Регион,https://printsipremonta.ru/prais-list/
"Монтаж душевого ограждения, шт.",шт,5000.0,Регион,https://printsipremonta.ru/prais-list/
"Врезка сливного трапа, шт.",шт,2000.0,Регион,https://printsipremonta.ru/prais-list/
"Штробление под трубы, пог.м.",мп,500.0,Регион,https://printsipremonta.ru/prais-list/
"Замазка штробы, грунтовка, пог.м.",мп,150.0,Регион,https://printsipremonta.ru/prais-list/
"Демонтаж существующих электроточек сетей и проборов освещения, шт.",шт,3500.0,Регион,https://printsipremonta.ru/prais-list/
"Монтаж силового кабеля 4/3, 6/3, пог.м.",мп,250.0,Регион,https://printsipremonta.ru/prais-list/
"Монтаж провода 220, TV, iT, 0,75/2, 2,5/3, пог.м.",мп,150.0,Регион,https://printsipremonta.ru/prais-list/
"Прокладка гофры, пог.м.",мп,50.0,Регион,https://printsipremonta.ru/prais-list/
"Монтаж кабель-канала, пог.м.",мп,150.0,Регион,https://printsipremonta.ru/prais-list/
"Пробивка сквозного отверстия под провод, шт.",шт,500.0,Регион,https://printsipremonta.ru/prais-list/
